	0	1
954	6666666.102104.888 -> TCA|12|fumarate_hydratase_9|300442	gi|6666666.102104.888|6666666.102104|NC_002516.2|Fumarate_hydratase_class_II_EC_4.2.1.2|PseudomonasaeruginosaPAO1NC0025162
955	6666666.136396.2941 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_3|300442	gi|6666666.136396.2941|6666666.136396|CADX01|Dihydroxyacid_dehydratase_EC_4.2.1.9|Pseudomonasfluorescenswayne1CADX01
956	6666666.134955.1141 -> ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_1|216817	gi|6666666.134955.1141|6666666.134955|BBIV01|Glutamate_Nacetyltransferase_EC_2.3.1.35__Nacetylglutamate_synthase_EC_2.3.1.1|Pseudomonasplecoglossicidanbrc103162=dsm15088BBIV01
957	6666666.296226.1684 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_3|300442	gi|6666666.296226.1684|6666666.296226|19513|Anthranilate_synthase_aminase_component_EC_4.1.3.27|PseudomonashussainiiJCM19513
958	6666666.135065.4849 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_2|300442	gi|6666666.135065.4849|6666666.135065|JRMB01|Threonine_synthase_EC_4.2.3.1|PseudomonasluteaJRMB01
959	6666666.136574.2836 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_3|311079	gi|6666666.136574.2836|6666666.136574|ATKI01|Pyrroline5carboxylate_reductase_EC_1.5.1.2|Pseudomonascorrugatacfbp5454ATKI01
960	6666666.135223.3184 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_3|300442	gi|6666666.135223.3184|6666666.135223|AMVM01|Argininosuccinate_lyase_EC_4.3.2.1|Pseudomonasstutzerib1smn1AMVM01
961	6666666.136612.2298 -> ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_3|311079	gi|6666666.136612.2298|6666666.136612|ALKM01|NADPspecific_glutamate_dehydrogenase_EC_1.4.1.4|PseudomonasmendocinadlhkALKM01
962	6666666.139462.2557 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_3|311079	gi|6666666.139462.2557|6666666.139462|LBHT01|Threonine_synthase_EC_4.2.3.1|PseudomonaspsychrophilaLBHT01
963	6666666.135144.1363 -> TCA|12|fumarate_hydratase_9|300442	gi|6666666.135144.1363|6666666.135144|AOKO01|Fumarate_hydratase_class_II_EC_4.2.1.2|PseudomonassyringaepvActinidiaeicmp18884AOKO01
964	6666666.296206.271 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_5|216817	gi|6666666.296206.271|6666666.296206|CECT8338|Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.|PseudomonassalegensCECT8338
965	6666666.94942.87 -> E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_3|300442	gi|6666666.94942.87|6666666.94942|81|Tryptophan_synthase_alpha_chain_EC_4.2.1.20|pseudomonassp81
966	6666666.139457.2273 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_1|216817	gi|6666666.139457.2273|6666666.139457|JYHJ01|Diaminopimelate_decarboxylase_EC_4.1.1.20|PseudomonassyringaepvSyringaeJYHJ01
967	6666666.136315.3125 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_3|300442	gi|6666666.136315.3125|6666666.136315|AHZY01|Histidinol_dehydrogenase_EC_1.1.1.23|Pseudomonasfragia22AHZY01
968	6666666.136449.4143 -> TCA|1|Citrate_synthase_1|216817	gi|6666666.136449.4143|6666666.136449|AYRI01|Citrate_synthase_si_EC_2.3.3.1|Pseudomonasavellanaecrafrued2AYRI01
969	6666666.138937.3501 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_4|311079	gi|6666666.138937.3501|6666666.138937|ARLP01|Serine_hydroxymethyltransferase_EC_2.1.2.1|Pseudomonasmandelii36mfcvi11ARLP01
970	6666666.136381.2793 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_4|311079	gi|6666666.136381.2793|6666666.136381|JRMC01|Dihydroxyacid_dehydratase_EC_4.2.1.9|PseudomonassimiaeJRMC01
971	6666666.102131.637 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|311079	gi|6666666.102131.637|6666666.102131|NZ_CM001558.1|Nacetylgammaglutamylphosphate_reductase_EC_1.2.1.38|PseudomonasfluorescensQ287NZCM0015581
972	6666666.136568.185 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_2|300442	gi|6666666.136568.185|6666666.136568|JYLA01|Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16|PseudomonastaetrolensJYLA01
973	6666666.102140.5377 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_11|216821	gi|6666666.102140.5377|6666666.102140|NC_021499.1|Glutamine_synthetase_type_I_EC_6.3.1.2|PseudomonasresinovoransNBRC106553NC0214991
974	6666666.137499.1853 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_3|300442	gi|6666666.137499.1853|6666666.137499|JOJY01|Argininosuccinate_lyase_EC_4.3.2.1|PseudomonasplecoglossicidaJOJY01
975	6666666.296364.1430 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_6|300442	gi|6666666.296364.1430|6666666.296364|18415|Ornithine_carbamoyltransferase_EC_2.1.3.3|PseudomonasformosensisJCM18415
976	6666666.136532.3118 -> calcium-dependent-antibiotic|26|26_3|300442	gi|6666666.136532.3118|6666666.136532|JXQT01|Anthranilate_synthase_amidotransferase_component_EC_4.1.3.27_@_Paraaminobenzoate_synthase_amidotransferase_component_EC_2.6.1.85|PseudomonassimiaeJXQT01
977	6666666.135757.155 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_3|300442	gi|6666666.135757.155|6666666.135757|AUEB01|Argininosuccinate_lyase_EC_4.3.2.1|Pseudomonasparafulvanbrc16636=dsm17004AUEB01
978	6666666.296365.1334 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_1|216817	gi|6666666.296365.1334|6666666.296365|14761|Diaminopimelate_decarboxylase_EC_4.1.1.20|PseudomonasmarincolaJCM14761
979	6666666.102199.765 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_11|216821	gi|6666666.102199.765|6666666.102199|NZ_CP009455.1|Glutamine_synthetase_type_I_EC_6.3.1.2|PseudomonascremoricolorataNZCP0094551
980	6666666.136502.2573 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_7|300442	gi|6666666.136502.2573|6666666.136502|ATLO01|Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.|PseudomonasspCfii64ATLO01
981	6666666.102202.814 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_1|216817	gi|6666666.102202.814|6666666.102202|NZ_CP007039.1|Acetolactate_synthase_large_subunit_EC_2.2.1.6|PseudomonascichoriiJBC1NZCP0070391
982	6666666.94942.621 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_3|300442	gi|6666666.94942.621|6666666.94942|81|Anthranilate_synthase_aminase_component_EC_4.1.3.27|pseudomonassp81
983	6666666.136558.763 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_4|311079	gi|6666666.136558.763|6666666.136558|AHPP01|Histidinol_dehydrogenase_EC_1.1.1.23|Pseudomonassynxanthabg33rAHPP01
984	6666666.135252.3674 -> Glycolysis|10|Pyruvate_kinase_4|311079	gi|6666666.135252.3674|6666666.135252|CCVU01|Pyruvate_kinase_EC_2.7.1.40|PseudomonasaeruginosaCCVU01
985	6666666.295964.425 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_3|300442	gi|6666666.295964.425|6666666.295964|KT2440|Anthranilate_synthase_aminase_component_EC_4.1.3.27|PseudomonasputidaKT2440
986	6666666.102204.812 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_3|300442	gi|6666666.102204.812|6666666.102204|NZ_CP008696.1|Histidinol_dehydrogenase_EC_1.1.1.23|PseudomonaschlororaphisNZCP0086961
987	6666666.135001.2449 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_8|311079	gi|6666666.135001.2449|6666666.135001|JYLD01|Cysteine_synthase_B_EC_2.5.1.47|PseudomonasspDsm29165JYLD01
988	6666666.135252.2984 -> TCA|12|fumarate_hydratase_9|300442	gi|6666666.135252.2984|6666666.135252|CCVU01|Fumarate_hydratase_class_II_EC_4.2.1.2|PseudomonasaeruginosaCCVU01
989	6666666.296197.533 -> ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|216821	gi|6666666.296197.533|6666666.296197|DSM_6083|Glutamate_synthase_NADPH_large_chain_EC_1.4.1.13|PseudomonasbalearicaDSM6083
990	6666666.139455.555 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|311079	gi|6666666.139455.555|6666666.139455|LCYW01|Nacetylgammaglutamylphosphate_reductase_EC_1.2.1.38|PseudomonasfluorescensLCYW01
991	6666666.135116.3260 -> ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2_oxoglutarate_aminotransferase_1|216817	gi|6666666.135116.3260|6666666.135116|JNHE01|Glutamate_synthase_NADPH_small_chain_EC_1.4.1.13|PseudomonasoleovoransJNHE01
992	6666666.136556.3375 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_3|300442	gi|6666666.136556.3375|6666666.136556|LAWW01|Cysteine_synthase_EC_2.5.1.47|PseudomonasparafulvaLAWW01
993	6666666.139457.4038 -> TCA|11|fumarate_reductase_ironsulfur_subunit_1|216817	gi|6666666.139457.4038|6666666.139457|JYHJ01|Succinate_dehydrogenase_ironsulfur_protein_EC_1.3.99.1|PseudomonassyringaepvSyringaeJYHJ01
994	6666666.134944.3460 -> E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_2|216821	gi|6666666.134944.3460|6666666.134944|CCYE01|Tryptophan_synthase_beta_chain_EC_4.2.1.20|PseudomonasxanthomarinaCCYE01
995	6666666.102202.4509 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_1|216817	gi|6666666.102202.4509|6666666.102202|NZ_CP007039.1|Nacetylgammaglutamylphosphate_reductase_EC_1.2.1.38|PseudomonascichoriiJBC1NZCP0070391
996	6666666.162460.2075 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_4|311079	gi|6666666.162460.2075|6666666.162460|pf01|Glutamine_synthetase_EC_6.3.1.2_putative|Pseudomonasfluorescenspf01
997	6666666.296201.2671 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_2|300442	gi|6666666.296201.2671|6666666.296201|2SM5|Indole3glycerol_phosphate_synthase_EC_4.1.1.48|Pseudomonaslitoralis2SM5
998	6666666.135039.1737 -> E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_2|300442	gi|6666666.135039.1737|6666666.135039|JYKZ01|Phosphoribosylanthranilate_isomerase_EC_5.3.1.24|PseudomonaspsychrophilaJYKZ01
999	6666666.138913.191 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_6|216821	gi|6666666.138913.191|6666666.138913|AOFQ01|Cysteine_synthase_B_EC_2.5.1.47|Pseudomonaschloritidismutansaw1AOFQ01
1000	6666666.138999.4547 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_12|300442	gi|6666666.138999.4547|6666666.138999|CCYI01|Glutamine_synthetase_type_I_EC_6.3.1.2|PseudomonasrhodesiaeCCYI01
1001	6666666.102130.919 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_3|300442	gi|6666666.102130.919|6666666.102130|NC_021491.1|Histidinol_dehydrogenase_EC_1.1.1.23|PseudomonasputidaH8234NC0214911
1002	6666666.139525.2399 -> ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_3|311079	gi|6666666.139525.2399|6666666.139525|JYGC02|NADPspecific_glutamate_dehydrogenase_EC_1.4.1.4|PseudomonasaeruginosaJYGC02
1003	6666666.135323.4899 -> TCA|12|fumarate_hydratase_4|311079	gi|6666666.135323.4899|6666666.135323|BBQJ01|Fumarate_hydratase_class_I_aerobic_EC_4.2.1.2|PseudomonasabietaniphilaBBQJ01
1004	6666666.102135.3784 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_1|216817	gi|6666666.102135.3784|6666666.102135|AEAF01|Aspartate_aminotransferase_EC_2.6.1.1|PseudomonassyringaepvlachrymansstrM301315AEAF01
1005	6666666.136810.2522 -> Glycolysis|9|enolase_1|216817	gi|6666666.136810.2522|6666666.136810|AMZX01|Enolase_EC_4.2.1.11|Pseudomonassyringaebrip39023AMZX01
1006	6666666.135039.961 -> Glycolysis|7|phosphoglycerate_kinase_4|311079	gi|6666666.135039.961|6666666.135039|JYKZ01|Phosphoglycerate_kinase_EC_2.7.2.3|PseudomonaspsychrophilaJYKZ01
1007	6666666.135535.3912 -> E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_3|300442	gi|6666666.135535.3912|6666666.135535|JUEH01|Tryptophan_synthase_beta_chain_EC_4.2.1.20|PseudomonasnitroreducensJUEH01
1008	6666666.136808.770 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_3|216817	gi|6666666.136808.770|6666666.136808|JYHC01|Valinepyruvate_aminotransferase_EC_2.6.1.66|PseudomonasavellanaeJYHC01
1009	6666666.136383.2569 -> Glycolysis|9|enolase_4|311079	gi|6666666.136383.2569|6666666.136383|JHVT01|Enolase_EC_4.2.1.11|Pseudomonasumsongensisunc430cl58colJHVT01
1010	6666666.135394.4702 -> PYR_THR_AA|4|Ketoacid_reductoisomerase_1|216817	gi|6666666.135394.4702|6666666.135394|AMQP01|Ketolacid_reductoisomerase_EC_1.1.1.86|Pseudomonasviridiflavauasws0038AMQP01
1011	6666666.136854.2571 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_1|216817	gi|6666666.136854.2571|6666666.136854|JVSJ01|Aspartate_aminotransferase_EC_2.6.1.1|PseudomonasdenitrificansJVSJ01
1012	6666666.135447.1933 -> TCA|12|fumarate_hydratase_9|300442	gi|6666666.135447.1933|6666666.135447|AUED01|Fumarate_hydratase_class_II_EC_4.2.1.2|Pseudomonasvranovensisdsm16006AUED01
1013	6666666.102106.1083 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_3|311079	gi|6666666.102106.1083|6666666.102106|NC_016830.1|Threonine_synthase_EC_4.2.3.1|PseudomonasfluorescensF113NC0168301
1014	6666666.137355.4097 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_4|216821	gi|6666666.137355.4097|6666666.137355|ALAC01|Acetylornithine_aminotransferase_EC_2.6.1.11|PseudomonassyringaepvPanicistrLmg2367ALAC01
1015	6666666.138924.1060 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|216821	gi|6666666.138924.1060|6666666.138924|AUPB01|1pyrroline4hydroxy2carboxylate_deaminase_EC_3.5.4.22|Pseudomonasmediterraneacfbp5447AUPB01
1016	6666666.102122.1241 -> E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_4|311079	gi|6666666.102122.1241|6666666.102122|AJFM01|Tryptophan_synthase_alpha_chain_EC_4.2.1.20|PseudomonasmandeliiJR1AJFM01
1017	6666666.135143.2526 -> PYR_THR_AA|10|3isopropylmalate_dehydrogenase_3|216817	gi|6666666.135143.2526|6666666.135143|JYHI01|Tartrate_dehydrogenase_EC_1.1.1.93__Tartrate_decarboxylase_EC_4.1.1.73__Dmalic_enzyme_EC_1.1.1.83|PseudomonassyringaepvPapulansJYHI01
1018	6666666.136263.1584 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_4|216821	gi|6666666.136263.1584|6666666.136263|AROI01|4hydroxytetrahydrodipicolinate_synthase_EC_4.3.3.7|Pseudomonaspelagiaclap6AROI01
1019	6666666.139097.3647 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_2|216821	gi|6666666.139097.3647|6666666.139097|JFJN01|Anthranilate_synthase_aminase_component_EC_4.1.3.27|Pseudomonaspseudoalcaligenesad6JFJN01
1020	6666666.102122.5308 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_2|300442	gi|6666666.102122.5308|6666666.102122|AJFM01|Succinylornithine_transaminase_EC_2.6.1.81|PseudomonasmandeliiJR1AJFM01
1021	6666666.102135.1120 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_1|216817	gi|6666666.102135.1120|6666666.102135|AEAF01|Succinylornithine_transaminase_EC_2.6.1.81|PseudomonassyringaepvlachrymansstrM301315AEAF01
1022	6666666.135055.1055 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_2|300442	gi|6666666.135055.1055|6666666.135055|JYKX01|Pyrroline5carboxylate_reductase_EC_1.5.1.2|PseudomonasdeceptionensisJYKX01
1023	6666666.102143.69 -> E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_4|311079	gi|6666666.102143.69|6666666.102143|NC_018028.1|Tryptophan_synthase_alpha_chain_EC_4.2.1.20|PseudomonasstutzeriCCUG29243NC0180281
1024	6666666.102200.397 -> ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_4|311079	gi|6666666.102200.397|6666666.102200|NZ_CP007637.1|Glutamate_synthase_NADPH_large_chain_EC_1.4.1.13|PseudomonassimiaeNZCP0076371
1025	6666666.135374.4194 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|216821	gi|6666666.135374.4194|6666666.135374|AZQQ01|Anthranilate_phosphoribosyltransferase_EC_2.4.2.18|Pseudomonasmandeliipd30AZQQ01
1026	6666666.135963.5178 -> E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_3|311079	gi|6666666.135963.5178|6666666.135963|AHHJ01|Phosphoribosylanthranilate_isomerase_EC_5.3.1.24|PseudomonaschlororaphissubspAureofaciens3084AHHJ01
1027	6666666.102202.4312 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_1|216817	gi|6666666.102202.4312|6666666.102202|NZ_CP007039.1|Serine_hydroxymethyltransferase_EC_2.1.2.1|PseudomonascichoriiJBC1NZCP0070391
1028	6666666.139457.3499 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_1|216817	gi|6666666.139457.3499|6666666.139457|JYHJ01|Serine_hydroxymethyltransferase_EC_2.1.2.1|PseudomonassyringaepvSyringaeJYHJ01
1029	6666666.296224.3063 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_4|216821	gi|6666666.296224.3063|6666666.296224|21621|Pyrroline5carboxylate_reductase_EC_1.5.1.2|PseudomonasjinjuensisJCM21621
1030	6666666.94968.5622 -> Glycolysis|10|Pyruvate_kinase_2|216821	gi|6666666.94968.5622|6666666.94968|B12|Pyruvate_kinase_EC_2.7.1.40|PseudomonasspB12
1031	6666666.138937.2834 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|216821	gi|6666666.138937.2834|6666666.138937|ARLP01|Anthranilate_phosphoribosyltransferase_EC_2.4.2.18|Pseudomonasmandelii36mfcvi11ARLP01
1032	6666666.135022.2738 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_1|216817	gi|6666666.135022.2738|6666666.135022|JXQO01|Cysteine_synthase_EC_2.5.1.47|PseudomonasviridiflavaJXQO01
1033	6666666.296199.3237 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_2|216821	gi|6666666.296199.3237|6666666.296199|KCTC32247|Argininosuccinate_lyase_EC_4.3.2.1|PseudomonasoryzaeKCTC32247
1034	6666666.136532.5262 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_8|216821	gi|6666666.136532.5262|6666666.136532|JXQT01|glutamine_synthetase_family_protein|PseudomonassimiaeJXQT01
1035	6666666.102204.5882 -> ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_3|300442	gi|6666666.102204.5882|6666666.102204|NZ_CP008696.1|Acetylglutamate_kinase_EC_2.7.2.8|PseudomonaschlororaphisNZCP0086961
1036	6666666.135323.1170 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|216821	gi|6666666.135323.1170|6666666.135323|BBQJ01|1pyrroline4hydroxy2carboxylate_deaminase_EC_3.5.4.22|PseudomonasabietaniphilaBBQJ01
1037	6666666.134859.4554 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_2|216821	gi|6666666.134859.4554|6666666.134859|AFXJ01|Gammaglutamyl_phosphate_reductase_EC_1.2.1.41|Pseudomonasaeruginosa19brAFXJ01
1038	6666666.135001.1581 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_2|300442	gi|6666666.135001.1581|6666666.135001|JYLD01|Pyrroline5carboxylate_reductase_EC_1.5.1.2|PseudomonasspDsm29165JYLD01
1039	6666666.136808.3625 -> TCA|11|fumarate_reductase_ironsulfur_subunit_1|216817	gi|6666666.136808.3625|6666666.136808|JYHC01|Succinate_dehydrogenase_ironsulfur_protein_EC_1.3.99.1|PseudomonasavellanaeJYHC01
1040	6666666.296202.1933 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_2|216821	gi|6666666.296202.1933|6666666.296202|14963|3dehydroquinate_synthase_EC_4.2.3.4|PseudomonassabulinigriJCM14963
1041	6666666.162465.2148 -> PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_3|311079	gi|6666666.162465.2148|6666666.162465|RIT288|3isopropylmalate_dehydratase_large_subunit_EC_4.2.1.33|PseudomonasspRIT288
1042	6666666.296198.6126 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_4|311079	gi|6666666.296198.6126|6666666.296198|SJTE3|Imidazoleglycerolphosphate_dehydratase_EC_4.2.1.19|PseudomonascitronellolisSJTE3
1043	6666666.296199.3284 -> ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_4|311079	gi|6666666.296199.3284|6666666.296199|KCTC32247|Acetylglutamate_kinase_EC_2.7.2.8|PseudomonasoryzaeKCTC32247
1044	6666666.136754.3038 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_1|216817	gi|6666666.136754.3038|6666666.136754|JYHE01|Pyrroline5carboxylate_reductase_EC_1.5.1.2|PseudomonasmeliaeJYHE01
1045	6666666.136486.5021 -> Glycolysis|10|Pyruvate_kinase_2|216821	gi|6666666.136486.5021|6666666.136486|JXQW01|Pyruvate_kinase_EC_2.7.1.40|PseudomonasfulvaJXQW01
1046	6666666.102156.4186 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_3|300442	gi|6666666.102156.4186|6666666.102156|NC_009439.1|Serine_hydroxymethyltransferase_EC_2.1.2.1|PseudomonasmendocinaympNC0094391
1047	6666666.102113.149 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_2|216821	gi|6666666.102113.149|6666666.102113|NC_015556.1|Dihydroxyacid_dehydratase_EC_4.2.1.9|Pseudomonasfulva12XNC0155561
1048	6666666.102117.1373 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_2|300442	gi|6666666.102117.1373|6666666.102117|ARIW01|Succinylornithine_transaminase_EC_2.6.1.81|Pseudomonasumsongensis20MFCvi11ARIW01
1049	6666666.102104.5274 -> ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|216821	gi|6666666.102104.5274|6666666.102104|NC_002516.2|Glutamate_synthase_NADPH_large_chain_EC_1.4.1.13|PseudomonasaeruginosaPAO1NC0025162
1050	6666666.102130.1025 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_2|300442	gi|6666666.102130.1025|6666666.102130|NC_021491.1|Threonine_synthase_EC_4.2.3.1|PseudomonasputidaH8234NC0214911
1051	6666666.135143.1399 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.135143.1399|6666666.135143|JYHI01|glutamine_synthetase_family_protein|PseudomonassyringaepvPapulansJYHI01
1052	6666666.134980.2903 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|216821	gi|6666666.134980.2903|6666666.134980|CCSF01|Anthranilate_phosphoribosyltransferase_EC_2.4.2.18|Pseudomonassp20bnCCSF01
1053	6666666.134852.1734 -> polyketide|215|215_1|216817	gi|6666666.134852.1734|6666666.134852|AYMZ01|Cyclohexadienyl_dehydrogenase_EC_1.3.1.12EC_1.3.1.43__5Enolpyruvylshikimate3phosphate_synthase_EC_2.5.1.19|Pseudomonasmoraviensisr28sAYMZ01
1054	6666666.296220.139 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_1|216817	gi|6666666.296220.139|6666666.296220|103045|3dehydroquinate_synthase_EC_4.2.3.4|PseudomonasindicaNBRC103045
1055	6666666.135407.5284 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_3|300442	gi|6666666.135407.5284|6666666.135407|AKBP01|Cysteine_synthase_EC_2.5.1.47|Pseudomonasgingerincppb3146AKBP01
1056	6666666.94977.232 -> PYR_THR_AA|4|Ketoacid_reductoisomerase_2|216821	gi|6666666.94977.232|6666666.94977|B1|Ketolacid_reductoisomerase_EC_1.1.1.86|PseudomonasspB1
1057	6666666.296202.3346 -> Glycolysis|9|enolase_3|300442	gi|6666666.296202.3346|6666666.296202|14963|Enolase_EC_4.2.1.11|PseudomonassabulinigriJCM14963
1058	6666666.134980.941 -> TCA|1|Citrate_synthase_3|300442	gi|6666666.134980.941|6666666.134980|CCSF01|Citrate_synthase_si_EC_2.3.3.1|Pseudomonassp20bnCCSF01
1059	6666666.102186.4211 -> E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_3|300442	gi|6666666.102186.4211|6666666.102186|NC_020209|Tryptophan_synthase_alpha_chain_EC_4.2.1.20|PseudomonaspoaeRE*1114NC020209
1060	6666666.135505.5306 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_2|311079	gi|6666666.135505.5306|6666666.135505|JIEN01|Acetolactate_synthase_large_subunit_EC_2.2.1.6|Pseudomonasaeruginosa3573JIEN01
